AES,The AES Corporati,8976,0,-0.00610817596316338,0.023134607821703,0.480238139629364,21.3299999237061,1.52999997138977,,0.0347673408687115,0.550000011920929,1.10000002384186,0.38718169927597,0.474169850349426,16184,0.533999979496002,0.930000007152557,0,4548,8.81999969482422,14.2399997711182,15.8000001907349,4922970,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AES-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AET,Aetna Inc. Common,12372,0.0102090816944838,-0.0142652280628681,0.0222267210483551,1.58533346652985,7.71000003814697,0.839999973773956,0.00130000000353903,-0.011642012745142,0.360000014305115,0.800000011920929,0.150295063853264,0.540374159812927,34462,3.97000002861023,3.60999989509583,0.0399999991059303,3202,25,35.9599990844727,35.5699996948242,4371780,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AETI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEXP.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AEZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFBA.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFFW.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFL,AFLAC Incorporate,26329,-0.00445473985746503,-0.0106251509860158,0.0231572110205889,0.978291690349579,12.2799997329712,0.810000002384186,0.0203000009059906,0.0177197027951479,1.32000005245209,1.39999997615814,0.131018429994583,0.867391169071198,20035,4.57000017166138,5.55999994277954,1.13999998569489,3477,39.9099998474121,58.310001373291,63.189998626709,2962970,NYSE,USD,13/12/2010,13/12/2010 21:45:57,True
AFLB.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFNG.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFPW.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFSE.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFTM.ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AFX.DE,CARL ZEISS MEDITE,,-0.0111690666526556,-0.0362844727933407,0.0206083972007036,2.18200421333313,,,0.013399999588728,,,,,0.727131724357605,0,0,0,0.180000007152557,0,10.9350004196167,14.1599998474121,,70850,XETRA,EUR,13/12/2010,13/12/2010 21:45:57,True
AGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
AGCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
